pair_id,similarity
00000713,1.000000
00000714,0.000000
00000715,0.000000
00000716,0.000000
00000717,1.000000
00000718,0.000000
00000719,0.000000
00000720,1.000000
00000721,0.000000
00000722,1.000000
00000723,0.000000
00000724,1.000000
00000725,1.000000
00000726,0.000000
00000727,0.000000
00000728,0.000000
00000729,0.000000
00000730,0.000000
00000731,0.000000
00000732,1.000000
00000733,0.000000
00000734,1.000000
00000735,1.000000
00000736,0.000000
00000737,0.000000
00000738,0.000000
00000739,0.000000
00000740,0.000000
00000741,1.000000
00000742,1.000000
00000743,0.000000
00000744,0.000000
00000745,0.000000
00000746,1.000000
00000747,0.000000
00000748,0.000000
00000749,0.000000
00000750,1.000000
00000751,1.000000
00000752,1.000000
00000753,0.000000
00000754,1.000000
00000755,0.000000
00000756,0.000000
00000757,0.000000
00000758,1.000000
00000759,0.000000
00000760,1.000000
00000761,1.000000
00000762,0.000000
00000763,1.000000
00000764,0.000000
00000765,0.000000
00000766,0.000000
00000767,1.000000
00000768,0.000000
00000769,1.000000
00000770,0.000000
00000771,1.000000
00000772,0.000000
00000773,0.000000
00000774,0.000000
00000775,1.000000
00000776,0.000000
00000777,0.000000
00000778,0.000000
00000779,1.000000
00000780,0.000000
00000781,0.000000
00000782,0.000000
00000783,1.000000
00000784,0.000000
00000785,0.000000
00000786,0.000000
00000787,0.000000
00000788,1.000000
00000789,0.000000
00000790,1.000000
00000791,1.000000
00000792,1.000000
00000793,0.000000
00000794,1.000000
00000795,0.000000
00000796,0.000000
00000797,0.000000
00000798,1.000000
00000799,0.000000
00000800,1.000000
00000801,1.000000
00000802,0.000000
00000803,1.000000
00000804,0.000000
00000805,0.000000
00000806,0.000000
00000807,1.000000
00000808,0.000000
00000809,1.000000
00000810,0.000000
00000811,1.000000
00000812,0.000000
00000813,0.000000
00000814,0.000000
00000815,1.000000
00000816,0.000000
00000817,0.000000
00000818,0.000000
00000819,1.000000
00000820,0.000000
00000821,0.000000
00000822,0.000000
00000823,1.000000
00000824,0.000000
00000825,0.000000
00000826,0.000000
00000827,0.000000
00000828,1.000000
00000829,0.000000
00000830,1.000000
00000831,1.000000
00000832,1.000000
00000833,0.000000
00000834,1.000000
00000835,0.000000
00000836,0.000000
00000837,0.000000
00000838,0.000000
00000839,1.000000
00000840,1.000000
00000841,0.000000
00000842,1.000000
00000843,0.000000
00000844,0.000000
00000845,0.000000
00000846,0.000000
00000847,1.000000
00000848,0.000000
00000849,1.000000
00000850,0.000000
00000851,0.000000
00000852,0.000000
00000853,0.000000
00000854,0.000000
00000855,1.000000
00000856,0.000000
00000857,0.000000
00000858,0.000000
00000859,0.000000
00000860,1.000000
00000861,1.000000
00000862,1.000000
00000863,1.000000
00000864,0.000000
00000865,0.000000
00000866,1.000000
00000867,0.000000
00000868,0.000000
00000869,0.000000
00000870,1.000000
00000871,1.000000
00000872,1.000000
00000873,0.000000
00000874,0.000000
00000875,1.000000
00000876,0.000000
00000877,0.000000
00000878,0.000000
00000879,1.000000
00000880,1.000000
00000881,0.000000
00000882,0.000000
00000883,1.000000
00000884,0.000000
00000885,0.000000
00000886,0.000000
00000887,1.000000
00000888,0.000000
00000889,0.000000
00000890,1.000000
00000891,0.000000
00000892,0.000000
00000893,0.000000
00000894,0.000000
00000895,0.000000
00000896,1.000000
00000897,0.000000
00000898,0.000000
00000899,0.000000
00000900,1.000000
00000901,1.000000
00000902,0.000000
00000903,0.000000
00000904,1.000000
00000905,1.000000
00000906,0.000000
00000907,0.000000
00000908,0.000000
00000909,1.000000
00000910,0.000000
00000911,0.000000
00000912,1.000000
00000913,1.000000
00000914,0.000000
00000915,0.000000
00000916,0.000000
00000917,0.000000
00000918,0.000000
00000919,0.000000
00000920,0.000000
00000921,1.000000
00000922,1.000000
00000923,0.000000
00000924,0.000000
00000925,0.000000
00000926,1.000000
00000927,0.000000
00000928,0.000000
00000929,0.000000
00000930,1.000000
00000931,1.000000
00000932,1.000000
00000933,0.000000
00000934,0.000000
00000935,1.000000
00000936,0.000000
00000937,0.000000
00000938,1.000000
00000939,0.000000
00000940,1.000000
00000941,1.000000
00000942,0.000000
00000943,0.000000
00000944,1.000000
00000945,0.000000
00000946,0.000000
00000947,1.000000
00000948,0.000000
00000949,1.000000
00000950,0.000000
00000951,0.000000
00000952,1.000000
00000953,0.000000
00000954,0.000000
00000955,1.000000
00000956,0.000000
00000957,0.000000
00000958,0.000000
00000959,0.000000
00000960,0.000000
00000961,1.000000
00000962,0.000000
00000963,0.000000
00000964,1.000000
00000965,0.000000
00000966,0.000000
00000967,0.000000
00000968,1.000000
00000969,0.000000
00000970,1.000000
00000971,1.000000
00000972,0.000000
00000973,1.000000
00000974,1.000000
00000975,0.000000
00000976,1.000000
00000977,0.000000
00000978,0.000000
00000979,0.000000
00000980,1.000000
00000981,0.000000
00000982,1.000000
00000983,1.000000
00000984,0.000000
00000985,1.000000
00000986,0.000000
00000987,0.000000
00000988,0.000000
00000989,0.000000
00000990,0.000000
00000991,0.000000
00000992,1.000000
00000993,1.000000
00000994,0.000000
00000995,1.000000
00000996,0.000000
00000997,0.000000
00000998,0.000000
00000999,1.000000
00001000,0.000000
00001001,1.000000
00001002,0.000000
00001003,0.000000
00001004,0.000000
00001005,0.000000
00001006,1.000000
00001007,0.000000
00001008,0.000000
00001009,0.000000
00001010,1.000000
00001011,1.000000
00001012,1.000000
00001013,1.000000
00001014,0.000000
00001015,0.000000
00001016,1.000000
00001017,0.000000
00001018,0.000000
00001019,0.000000
00001020,1.000000
00001021,1.000000
00001022,1.000000
00001023,0.000000
00001024,0.000000
00001025,1.000000
00001026,0.000000
00001027,0.000000
00001028,0.000000
00001029,1.000000
00001030,1.000000
00001031,0.000000
00001032,0.000000
00001033,1.000000
00001034,0.000000
00001035,0.000000
00001036,0.000000
00001037,1.000000
00001038,0.000000
00001039,0.000000
00001040,1.000000
00001041,0.000000
00001042,0.000000
00001043,0.000000
00001044,0.000000
00001045,0.000000
00001046,1.000000
00001047,0.000000
00001048,0.000000
00001049,0.000000
00001050,1.000000
00001051,1.000000
00001052,1.000000
00001053,1.000000
00001054,0.000000
00001055,0.000000
00001056,0.000000
00001057,0.000000
00001058,1.000000
00001059,0.000000
00001060,1.000000
00001061,1.000000
00001062,1.000000
00001063,0.000000
00001064,0.000000
00001065,0.000000
00001066,0.000000
00001067,1.000000
00001068,0.000000
00001069,1.000000
00001070,1.000000
00001071,0.000000
00001072,0.000000
00001073,0.000000
00001074,0.000000
00001075,1.000000
00001076,0.000000
00001077,1.000000
00001078,0.000000
00001079,0.000000
00001080,0.000000
00001081,0.000000
00001082,1.000000
00001083,0.000000
00001084,0.000000
00001085,0.000000
00001086,0.000000
00001087,0.000000
00001088,1.000000
00001089,0.000000
00001090,1.000000
00001091,1.000000
00001092,1.000000
00001093,1.000000
00001094,0.000000
00001095,0.000000
00001096,0.000000
00001097,0.000000
00001098,1.000000
00001099,0.000000
00001100,1.000000
00001101,1.000000
00001102,1.000000
00001103,0.000000
00001104,0.000000
00001105,0.000000
00001106,0.000000
00001107,1.000000
00001108,0.000000
00001109,1.000000
00001110,1.000000
00001111,0.000000
00001112,0.000000
00001113,0.000000
00001114,0.000000
00001115,1.000000
00001116,0.000000
00001117,1.000000
00001118,0.000000
00001119,0.000000
00001120,0.000000
00001121,0.000000
00001122,1.000000
00001123,0.000000
00001124,0.000000
00001125,0.000000
00001126,0.000000
00001127,0.000000
00001128,1.000000
00001129,0.000000
00001130,1.000000
00001131,1.000000
00001132,1.000000
00001133,0.000000
00001134,0.000000
00001135,0.000000
00001136,1.000000
00001137,0.000000
00001138,1.000000
00001139,0.000000
00001140,1.000000
00001141,1.000000
00001142,0.000000
00001143,0.000000
00001144,0.000000
00001145,1.000000
00001146,0.000000
00001147,1.000000
00001148,0.000000
00001149,1.000000
00001150,0.000000
00001151,0.000000
00001152,0.000000
00001153,1.000000
00001154,0.000000
00001155,1.000000
00001156,0.000000
00001157,0.000000
00001158,0.000000
00001159,0.000000
00001160,0.000000
00001161,0.000000
00001162,0.000000
00001163,1.000000
00001164,0.000000
00001165,1.000000
00001166,0.000000
00001167,0.000000
00001168,1.000000
00001169,0.000000
00001170,1.000000
00001171,1.000000
00001172,1.000000
00001173,1.000000
00001174,1.000000
00001175,0.000000
00001176,0.000000
00001177,0.000000
00001178,0.000000
00001179,0.000000
00001180,1.000000
00001181,1.000000
00001182,1.000000
00001183,1.000000
00001184,0.000000
00001185,0.000000
00001186,0.000000
00001187,0.000000
00001188,0.000000
00001189,1.000000
00001190,1.000000
00001191,1.000000
00001192,0.000000
00001193,0.000000
00001194,0.000000
00001195,0.000000
00001196,0.000000
00001197,1.000000
00001198,1.000000
00001199,0.000000
00001200,0.000000
00001201,0.000000
00001202,0.000000
00001203,0.000000
00001204,1.000000
00001205,0.000000
00001206,0.000000
00001207,0.000000
00001208,0.000000
00001209,0.000000
00001210,1.000000
00001211,1.000000
00001212,1.000000
00001213,0.000000
00001214,0.000000
00001215,0.000000
00001216,0.000000
00001217,1.000000
00001218,1.000000
00001219,0.000000
00001220,1.000000
00001221,1.000000
00001222,0.000000
00001223,0.000000
00001224,0.000000
00001225,0.000000
00001226,1.000000
00001227,1.000000
00001228,0.000000
00001229,1.000000
00001230,0.000000
00001231,0.000000
00001232,0.000000
00001233,0.000000
00001234,1.000000
00001235,1.000000
00001236,0.000000
00001237,0.000000
00001238,0.000000
00001239,0.000000
00001240,0.000000
00001241,0.000000
00001242,0.000000
00001243,0.000000
00001244,0.000000
00001245,1.000000
00001246,1.000000
00001247,0.000000
00001248,1.000000
00001249,0.000000
00001250,1.000000
00001251,1.000000
00001252,0.000475
00001253,1.000000
00001254,0.000000
00001255,1.000000
00001256,0.000000
00001257,1.000000
00001258,0.000000
00001259,0.000000
00001260,1.000000
00001261,0.000475
00001262,1.000000
00001263,0.000000
00001264,1.000000
00001265,0.000000
00001266,1.000000
00001267,0.000000
00001268,0.000000
00001269,0.000475
00001270,0.000475
00001271,0.000475
00001272,1.000000
00001273,0.000000
00001274,1.000000
00001275,0.000000
00001276,1.000000
00001277,0.000000
00001278,0.000000
00001279,0.000000
00001280,0.000000
00001281,1.000000
00001282,0.000000
00001283,1.000000
00001284,0.000000
00001285,0.000000
00001286,0.000000
00001287,1.000000
00001288,0.000000
00001289,0.000000
00001290,1.000000
00001291,1.000000
00001292,1.000000
00001293,0.000000
00001294,0.000000
00001295,1.000000
00001296,0.000238
00001297,0.000000
00001298,1.000000
00001299,0.000000
00001300,1.000000
00001301,1.000000
00001302,0.000000
00001303,0.000000
00001304,1.000000
00001305,0.000238
00001306,0.000000
00001307,1.000000
00001308,0.000000
00001309,1.000000
00001310,0.000000
00001311,0.000000
00001312,1.000000
00001313,0.000238
00001314,0.000000
00001315,1.000000
00001316,0.000000
00001317,0.000000
00001318,0.000000
00001319,0.000000
00001320,0.000000
00001321,1.000000
00001322,0.000238
00001323,0.000000
00001324,1.000000
00001325,0.000000
00001326,0.000238
00001327,0.000000
00001328,1.000000
00001329,0.000000
00001330,1.000000
00001331,1.000000
00001332,1.000000
00001333,0.002629
00001334,0.004382
00001335,1.000000
00001336,0.000000
00001337,0.002039
00001338,1.000000
00001339,0.000000
00001340,1.000000
00001341,1.000000
00001342,0.002629
00001343,0.004382
00001344,1.000000
00001345,0.000000
00001346,0.002039
00001347,1.000000
00001348,0.000000
00001349,1.000000
00001350,0.002629
00001351,0.004382
00001352,1.000000
00001353,0.000000
00001354,0.002039
00001355,1.000000
00001356,0.000000
00001357,0.002629
00001358,0.002629
00001359,0.004382
00001360,0.004382
00001361,1.000000
00001362,0.000000
00001363,0.002039
00001364,1.000000
00001365,0.000000
00001366,0.000000
00001367,0.002039
00001368,1.000000
00001369,0.000000
00001370,1.000000
00001371,1.000000
00001372,1.000000
00001373,1.000000
00001374,0.000000
00001375,0.000000
00001376,1.000000
00001377,0.000000
00001378,0.000000
00001379,0.000000
00001380,1.000000
00001381,1.000000
00001382,1.000000
00001383,0.000000
00001384,0.000000
00001385,1.000000
00001386,0.000000
00001387,0.000000
00001388,0.000000
00001389,1.000000
00001390,1.000000
00001391,0.000000
00001392,0.000000
00001393,1.000000
00001394,0.000000
00001395,0.000000
00001396,0.000000
00001397,1.000000
00001398,0.000000
00001399,0.000000
00001400,1.000000
00001401,0.000000
00001402,0.000000
00001403,0.000000
00001404,0.000000
00001405,0.000000
00001406,1.000000
00001407,0.000000
00001408,0.000000
00001409,0.000000
00001410,1.000000
00001411,1.000000
00001412,0.000000
00001413,0.000000
00001414,1.000000
00001415,0.000000
00001416,1.000000
00001417,1.000000
00001418,0.000000
00001419,0.000000
00001420,1.000000
00001421,0.000000
00001422,0.000000
00001423,1.000000
00001424,0.000000
00001425,1.000000
00001426,1.000000
00001427,0.000000
00001428,0.000000
00001429,0.000000
00001430,0.000000
00001431,0.000000
00001432,0.000000
00001433,0.000000
00001434,0.000000
00001435,1.000000
00001436,0.000000
00001437,1.000000
00001438,1.000000
00001439,0.000000
00001440,0.000000
00001441,0.000000
00001442,0.000000
00001443,1.000000
00001444,1.000000
00001445,0.000000
00001446,0.000000
00001447,1.000000
00001448,0.000000
00001449,0.000000
00001450,1.000000
00001451,1.000000
00001452,0.000000
00001453,1.000000
00001454,0.000000
00001455,1.000000
00001456,1.000000
00001457,0.000000
00001458,0.000000
00001459,0.000000
00001460,1.000000
00001461,0.000000
00001462,1.000000
00001463,0.000000
00001464,1.000000
00001465,1.000000
00001466,0.000000
00001467,0.000000
00001468,0.000000
00001469,0.000000
00001470,0.000000
00001471,0.000000
00001472,1.000000
00001473,0.000000
00001474,1.000000
00001475,1.000000
00001476,0.000000
00001477,0.000000
00001478,0.000000
00001479,0.000000
00001480,0.000000
00001481,1.000000
00001482,1.000000
00001483,0.000000
00001484,0.000000
00001485,0.000000
00001486,1.000000
00001487,0.000000
00001488,0.000000
00001489,0.000000
00001490,1.000000
00001491,1.000000
00001492,0.000000
00001493,0.000000
00001494,1.000000
00001495,0.000000
00001496,0.000000
00001497,1.000000
00001498,0.000000
00001499,1.000000
00001500,0.000000
00001501,0.000000
00001502,1.000000
00001503,0.000000
00001504,0.000000
00001505,1.000000
00001506,0.000000
00001507,0.000000
00001508,0.000000
00001509,0.000000
00001510,0.000000
00001511,1.000000
00001512,0.000000
00001513,0.000000
00001514,1.000000
00001515,0.000000
00001516,0.000000
00001517,0.000000
00001518,1.000000
00001519,0.000000
00001520,1.000000
00001521,1.000000
00001522,1.000000
00001523,1.000000
00001524,0.000000
00001525,0.000000
00001526,0.000000
00001527,1.000000
00001528,0.000000
00001529,0.000000
00001530,1.000000
00001531,1.000000
00001532,1.000000
00001533,0.000000
00001534,0.000000
00001535,0.000000
00001536,1.000000
00001537,0.000000
00001538,0.000000
00001539,1.000000
00001540,1.000000
00001541,0.000000
00001542,0.000000
00001543,0.000000
00001544,1.000000
00001545,0.000000
00001546,0.000000
00001547,1.000000
00001548,0.000000
00001549,0.000000
00001550,0.000000
00001551,1.000000
00001552,0.000000
