pair_id,similarity
00000627,1.0
00000628,0.9982389
00000629,0.99832714
00000630,0.99838114
00000631,0.998353
00000632,0.99954695
00000633,0.99863386
00000634,0.9982294
00000635,0.9980667
00000636,0.9982675
00000637,0.99817824
00000638,0.99999976
00000639,0.9985933
00000640,0.99999994
00000641,0.9995262
00000642,0.9991995
00000643,0.997895
00000644,0.9976553
00000645,0.99800074
00000646,0.99962926
00000647,0.9996866
00000648,0.9978522
00000649,0.9982284
00000650,0.9999999
00000651,0.99896824
00000652,0.9982657
00000653,0.99797964
00000654,0.99835217
00000655,0.99946713
00000656,0.99964416
00000657,0.998237
00000658,0.99861777
00000659,1.0
00000660,0.99820936
00000661,0.997947
00000662,0.9981223
00000663,0.99951935
00000664,0.99933046
00000665,0.99783367
00000666,0.99821264
00000667,0.9980979
00000668,0.997982
00000669,0.9978002
00000670,0.99769187
00000671,0.9981184
00000672,0.9980523
00000673,1.0
00000674,0.99966866
00000675,0.99793017
00000676,0.9983582
00000677,1.0
00000678,0.9978266
00000679,0.99827313
00000680,1.0
00000681,0.99985766
00000682,0.999567
00000683,0.9979525
00000684,0.9979524
00000685,0.99932015
00000686,0.9979827
00000687,0.9995688
00000688,0.9980065
00000689,0.9984387
00000690,1.0000001
00000691,0.99959415
00000692,0.99812394
00000693,0.9982171
00000694,0.99926585
00000695,0.9981711
00000696,0.9996145
00000697,0.99812245
00000698,0.9985588
00000699,1.0
00000700,0.99802256
00000701,0.9980618
00000702,0.99938726
00000703,0.99794436
00000704,0.9995362
00000705,0.99802923
00000706,0.9984221
00000707,0.99772066
00000708,0.99801433
00000709,0.9978004
00000710,0.9980918
00000711,1.0
00000712,0.99794394
00000713,0.99935263
00000714,0.9979265
00000715,0.9982461
00000716,0.9979754
00000717,1.0000002
00000718,0.9979636
00000719,0.9984568
00000720,0.9999999
00000721,0.99791133
00000722,0.9997222
00000723,0.99832964
00000724,0.9995125
00000725,0.999504
00000726,0.9978952
00000727,0.99824166
00000728,0.998204
00000729,0.99811405
00000730,0.99800193
00000731,0.99846387
00000732,0.99999994
00000733,0.99847716
00000734,0.99971914
00000735,0.99964416
00000736,0.9981263
00000737,0.99832916
00000738,0.9982903
00000739,0.99845713
00000740,0.9985455
00000741,1.0000001
00000742,0.99958867
00000743,0.99803185
00000744,0.9982077
00000745,0.9981827
00000746,1.0
00000747,0.99844766
00000748,0.99846005
00000749,0.99839544
00000750,1.0000001
00000751,0.9993759
00000752,0.99959505
00000753,0.9979466
00000754,0.9993459
00000755,0.9983043
00000756,0.9981514
00000757,0.99796736
00000758,0.9993114
00000759,0.9980752
00000760,1.0000001
00000761,0.999369
00000762,0.9983985
00000763,0.99965596
00000764,0.99869776
00000765,0.9985421
00000766,0.99823475
00000767,0.99950343
00000768,0.9982727
00000769,0.9999999
00000770,0.9977838
00000771,0.99933374
00000772,0.9981799
00000773,0.9980397
00000774,0.99785936
00000775,0.9989494
00000776,0.9978746
00000777,0.9983305
00000778,0.9985421
00000779,1.0000001
00000780,0.99875396
00000781,0.9986341
00000782,0.99818695
00000783,0.9994486
00000784,0.9984835
00000785,0.9988777
00000786,0.99875414
00000787,0.9984689
00000788,1.0
00000789,0.9985629
00000790,1.0
00000791,1.0
00000792,0.9995605
00000793,0.9975389
00000794,0.9990417
00000795,0.9978546
00000796,0.9980818
00000797,0.9976538
00000798,0.9996753
00000799,0.9981889
00000800,1.0
00000801,0.9995605
00000802,0.9975389
00000803,0.9990417
00000804,0.9978546
00000805,0.9980818
00000806,0.9976538
00000807,0.9996753
00000808,0.9981889
00000809,1.0
00000810,0.9974344
00000811,0.9994528
00000812,0.9978683
00000813,0.9979998
00000814,0.9975679
00000815,0.9996372
00000816,0.9980661
00000817,0.99731505
00000818,0.99782276
00000819,1.0000001
00000820,0.9977213
00000821,0.9980227
00000822,0.9974301
00000823,0.9992661
00000824,0.99790245
00000825,0.9981472
00000826,0.9982317
00000827,0.99788594
00000828,0.99999994
00000829,0.9983353
00000830,1.0
00000831,0.9986999
00000832,0.99966305
00000833,0.99794424
00000834,0.9984587
00000835,0.9978794
00000836,0.9975942
00000837,0.99819225
00000838,0.9975577
00000839,1.0
00000840,0.9986431
00000841,0.99830484
00000842,0.99964505
00000843,0.9983527
00000844,0.9981694
00000845,0.99833876
00000846,0.99842644
00000847,1.0
00000848,0.9977939
00000849,0.9984781
00000850,0.99755585
00000851,0.99733734
00000852,0.9978665
00000853,0.99721533
00000854,0.9983633
00000855,1.0000002
00000856,0.99836093
00000857,0.99827164
00000858,0.99822724
00000859,0.99835354
00000860,1.0
00000861,0.9994119
00000862,0.9993355
00000863,0.9994358
00000864,0.99819064
00000865,0.99822354
00000866,0.99932414
00000867,0.99782354
00000868,0.99846417
00000869,0.9978889
00000870,0.9999999
00000871,0.9995191
00000872,0.99958026
00000873,0.9983459
00000874,0.998451
00000875,0.9996805
00000876,0.9982555
00000877,0.9986635
00000878,0.9983057
00000879,1.0000004
00000880,0.9994251
00000881,0.9980822
00000882,0.9981902
00000883,0.99959195
00000884,0.9979658
00000885,0.99871796
00000886,0.9980673
00000887,1.0
00000888,0.9980615
00000889,0.9981484
00000890,0.9996042
00000891,0.9979719
00000892,0.99842024
00000893,0.99790597
00000894,0.9984082
00000895,0.9984852
00000896,1.0000001
00000897,0.9982495
00000898,0.99872184
00000899,0.99834764
00000900,0.9999999
00000901,0.99966335
00000902,0.99891025
00000903,0.9981776
00000904,0.9995318
00000905,0.9996589
00000906,0.99874926
00000907,0.9986947
00000908,0.9988636
00000909,0.99999994
00000910,0.9987427
00000911,0.99829197
00000912,0.99964756
00000913,0.99960715
00000914,0.9987036
00000915,0.9988061
00000916,0.99872565
00000917,0.99881583
00000918,0.99882644
00000919,0.998162
00000920,0.9982605
00000921,1.0
00000922,0.9995946
00000923,0.9988687
00000924,0.9986583
00000925,0.99873364
00000926,0.99999994
00000927,0.9987651
00000928,0.99868214
00000929,0.9988915
00000930,1.0
00000931,0.99958813
00000932,0.9995533
00000933,0.9984201
00000934,0.99878925
00000935,0.99939466
00000936,0.99838126
00000937,0.9987038
00000938,0.99934846
00000939,0.9986481
00000940,1.0000001
00000941,0.99984264
00000942,0.9984602
00000943,0.99875474
00000944,0.9997848
00000945,0.9983038
00000946,0.99860865
00000947,0.9996838
00000948,0.99859613
00000949,0.9999998
00000950,0.99850214
00000951,0.9987538
00000952,0.999725
00000953,0.99834055
00000954,0.9987158
00000955,0.99961644
00000956,0.9986858
00000957,0.9983511
00000958,0.9986634
00000959,0.9986523
00000960,0.9989559
00000961,1.0
00000962,0.9982677
00000963,0.99843866
00000964,0.9995702
00000965,0.99852145
00000966,0.99860716
00000967,0.998734
00000968,0.99999994
00000969,0.9987538
00000970,0.9999999
00000971,0.99942464
00000972,0.99852717
00000973,0.99944484
00000974,0.9996154
00000975,0.9985568
00000976,0.9999986
00000977,0.9986375
00000978,0.9985626
00000979,0.9985975
00000980,1.0
00000981,0.99849916
00000982,0.99971396
00000983,0.9994027
00000984,0.9985277
00000985,0.99942565
00000986,0.9987916
00000987,0.99856704
00000988,0.9986878
00000989,0.99859977
00000990,0.99817586
00000991,0.99851
00000992,1.0000002
00000993,0.99936473
00000994,0.9986181
00000995,0.99944866
00000996,0.9987186
00000997,0.9985505
00000998,0.998771
00000999,1.0
00001000,0.9982763
00001001,0.99962133
00001002,0.99842143
00001003,0.9982525
00001004,0.99834967
00001005,0.99853665
00001006,1.0000001
00001007,0.998626
00001008,0.9985506
00001009,0.99858737
00001010,1.0
00001011,0.9992229
00001012,0.99980706
00001013,0.9993297
00001014,0.9979445
00001015,0.998292
00001016,0.99935985
00001017,0.99876904
00001018,0.99793065
00001019,0.9977488
00001020,1.0
00001021,0.99909884
00001022,0.9997207
00001023,0.99791026
00001024,0.9984004
00001025,0.9989808
00001026,0.9989029
00001027,0.9979769
00001028,0.99799013
00001029,0.99999976
00001030,0.9991649
00001031,0.99804974
00001032,0.9984929
00001033,0.9991429
00001034,0.9988662
00001035,0.99812144
00001036,0.9978252
00001037,1.0000001
00001038,0.9976498
00001039,0.99824804
00001040,0.9990374
00001041,0.9987866
00001042,0.9977931
00001043,0.99774945
00001044,0.99750924
00001045,0.9977375
00001046,1.0
00001047,0.9985001
00001048,0.9975776
00001049,0.9975185
00001050,1.0000002
00001051,0.99968565
00001052,0.9999969
00001053,0.99968094
00001054,0.99893093
00001055,0.9988748
00001056,0.9988812
00001057,0.9988168
00001058,0.9997678
00001059,0.9990364
00001060,1.0000001
00001061,0.9996934
00001062,0.9998007
00001063,0.9988387
00001064,0.9987873
00001065,0.99875396
00001066,0.9987204
00001067,0.9997675
00001068,0.9990201
00001069,1.0
00001070,0.99968076
00001071,0.9989363
00001072,0.99889326
00001073,0.99889493
00001074,0.99882996
00001075,0.9997678
00001076,0.99905986
00001077,1.0
00001078,0.99887717
00001079,0.9988018
00001080,0.9987373
00001081,0.99866825
00001082,0.9997308
00001083,0.99902916
00001084,0.9986185
00001085,0.9986216
00001086,0.99856746
00001087,0.99851227
00001088,1.0000001
00001089,0.9988398
00001090,1.0
00001091,0.9995115
00001092,0.99904436
00001093,0.99952763
00001094,0.99842846
00001095,0.9985142
00001096,0.9984118
00001097,0.99824065
00001098,0.99973613
00001099,0.9981489
00001100,1.0
00001101,0.9996859
00001102,0.9993765
00001103,0.998061
00001104,0.99847674
00001105,0.9983839
00001106,0.99810004
00001107,0.99953276
00001108,0.9981307
00001109,0.99999994
00001110,0.9989637
00001111,0.9976785
00001112,0.9981539
00001113,0.9980527
00001114,0.9979882
00001115,0.9991875
00001116,0.99783725
00001117,0.9999999
00001118,0.99822366
00001119,0.99834627
00001120,0.99825335
00001121,0.9981366
00001122,0.9995219
00001123,0.9979932
00001124,0.9985959
00001125,0.9987821
00001126,0.9987001
00001127,0.9985858
00001128,1.0
00001129,0.9984655
00001130,0.99999976
00001131,0.99945164
00001132,0.99961233
00001133,0.9986837
00001134,0.9986818
00001135,0.9988112
00001136,0.9994186
00001137,0.99884534
00001138,0.9993777
00001139,0.9986395
00001140,0.9999999
00001141,0.999595
00001142,0.99899507
00001143,0.99892884
00001144,0.99903226
00001145,0.9994229
00001146,0.9991202
00001147,0.9995316
00001148,0.9989641
00001149,0.9999999
00001150,0.99870765
00001151,0.9988337
00001152,0.99889815
00001153,0.9995904
00001154,0.9989516
00001155,0.9995904
00001156,0.9987236
00001157,0.9981808
00001158,0.998337
00001159,0.9982442
00001160,0.9983924
00001161,0.9983121
00001162,0.9983456
00001163,1.0000001
00001164,0.9984015
00001165,0.9997617
00001166,0.998132
00001167,0.9985281
00001168,0.99999994
00001169,0.9983113
00001170,1.0
00001171,0.9997717
00001172,0.9996792
00001173,0.99912345
00001174,0.99942327
00001175,0.9985175
00001176,0.9983491
00001177,0.9983581
00001178,0.99861956
00001179,0.9981416
00001180,1.0
00001181,0.9996257
00001182,0.9992537
00001183,0.9992706
00001184,0.998422
00001185,0.9983163
00001186,0.99832875
00001187,0.9985237
00001188,0.99815047
00001189,1.0
00001190,0.9994247
00001191,0.9995278
00001192,0.99837697
00001193,0.9982753
00001194,0.998229
00001195,0.9985711
00001196,0.99802995
00001197,1.0
00001198,0.9994324
00001199,0.9980938
00001200,0.9979134
00001201,0.9979154
00001202,0.998132
00001203,0.9977633
00001204,1.0000001
00001205,0.99842405
00001206,0.9983199
00001207,0.9982655
00001208,0.99856853
00001209,0.9980923
00001210,0.9999998
00001211,0.999586
00001212,0.99976385
00001213,0.9981524
00001214,0.99888
00001215,0.99853146
00001216,0.9986241
00001217,0.9996317
00001218,0.9995201
00001219,0.9982128
00001220,1.0000001
00001221,0.9996387
00001222,0.9978202
00001223,0.99890596
00001224,0.99846387
00001225,0.99853444
00001226,0.99951977
00001227,0.9995108
00001228,0.99811846
00001229,1.0000001
00001230,0.99809676
00001231,0.9988701
00001232,0.99848676
00001233,0.99846226
00001234,0.9996312
00001235,0.99953896
00001236,0.99809885
00001237,0.99766415
00001238,0.99770737
00001239,0.998603
00001240,0.99861646
00001241,0.99801886
00001242,0.99805945
00001243,0.99819636
00001244,0.9981127
00001245,1.0
00001246,0.9997787
00001247,0.9977333
00001248,1.0000001
00001249,0.99768305
00001250,0.99999994
00001251,0.99964267
00001252,0.99827844
00001253,0.9996132
00001254,0.99798965
00001255,0.99945635
00001256,0.9985144
00001257,0.9996798
00001258,0.9981478
00001259,0.99824554
00001260,0.9999998
00001261,0.9981783
00001262,0.9996101
00001263,0.9980823
00001264,0.9994515
00001265,0.9984667
00001266,0.99965495
00001267,0.9980634
00001268,0.99809325
00001269,0.99835
00001270,0.998238
00001271,0.9983826
00001272,0.9999999
00001273,0.99825305
00001274,0.9997474
00001275,0.9986617
00001276,0.9996064
00001277,0.9983037
00001278,0.998328
00001279,0.9981656
00001280,0.99820703
00001281,1.0
00001282,0.9985184
00001283,0.99960816
00001284,0.9982778
00001285,0.9981772
00001286,0.9985863
00001287,1.0
00001288,0.9982554
00001289,0.9983022
00001290,0.9999999
00001291,0.9995841
00001292,0.9996553
00001293,0.9984902
00001294,0.99830633
00001295,0.9996023
00001296,0.9978976
00001297,0.99816966
00001298,0.99957526
00001299,0.99853355
00001300,0.9999998
00001301,0.99951875
00001302,0.99846137
00001303,0.99843174
00001304,0.9997217
00001305,0.9977709
00001306,0.9981168
00001307,0.9995008
00001308,0.99833184
00001309,1.0000001
00001310,0.9988605
00001311,0.9985909
00001312,0.99950856
00001313,0.99824005
00001314,0.998491
00001315,0.99963
00001316,0.9988622
00001317,0.9982038
00001318,0.99882257
00001319,0.9980896
00001320,0.99877113
00001321,0.9999998
00001322,0.9975715
00001323,0.9979187
00001324,0.9994233
00001325,0.99815995
00001326,0.9982774
00001327,0.9985962
00001328,1.0000001
00001329,0.9988789
00001330,1.0
00001331,0.9993705
00001332,0.9993142
00001333,0.99766976
00001334,0.9977537
00001335,0.9994226
00001336,0.9980556
00001337,0.9978439
00001338,0.99935365
00001339,0.99770504
00001340,1.0
00001341,0.99893826
00001342,0.9975208
00001343,0.9973781
00001344,0.9993075
00001345,0.99774545
00001346,0.99743754
00001347,0.9997129
00001348,0.99750376
00001349,1.0
00001350,0.9978291
00001351,0.9979174
00001352,0.99908423
00001353,0.9982637
00001354,0.9980853
00001355,0.9990984
00001356,0.9979202
00001357,0.99710983
00001358,0.9978499
00001359,0.9973571
00001360,0.99767065
00001361,0.9999999
00001362,0.997813
00001363,0.9973272
00001364,0.99926305
00001365,0.99742985
00001366,0.99799883
00001367,0.9977138
00001368,1.0000001
00001369,0.99792904
00001370,0.9999999
00001371,0.99899054
00001372,0.9994779
00001373,0.99952924
00001374,0.9980403
00001375,0.9983437
00001376,0.99931896
00001377,0.99789137
00001378,0.99846673
00001379,0.9980026
00001380,0.9999999
00001381,0.9993366
00001382,0.99927294
00001383,0.9978757
00001384,0.99804074
00001385,0.99944544
00001386,0.9978462
00001387,0.9985312
00001388,0.99804074
00001389,0.99999994
00001390,0.99974746
00001391,0.9982668
00001392,0.9983201
00001393,0.99969333
00001394,0.99809027
00001395,0.9987045
00001396,0.998312
00001397,1.0000001
00001398,0.9983608
00001399,0.99851173
00001400,0.9996569
00001401,0.9981764
00001402,0.9987725
00001403,0.9983684
00001404,0.99817824
00001405,0.99829286
00001406,1.0000001
00001407,0.9980542
00001408,0.9986974
00001409,0.9982513
00001410,0.9999998
00001411,0.999292
00001412,0.9982399
00001413,0.99854827
00001414,0.9995267
00001415,0.99851626
00001416,0.9993388
00001417,0.99922824
